status,score,match_type,side,match_addr,fecha,suceso,observacio,emergencia,prevencion,direccion,geocod,barrio,lon,lat
M,85,A,"",ASAMBLEA AVE & CURAPALIGUE,2014/07/29,OPERATIVO DE PREVENCION,OPERATIVO FRIO,0,0,ASAMBLEA Y CURAPALIGUE,ASAMBLEA & CURAPALIGUE,PARQUE CHACABUCO,-58.4459,-34.6367
M,100,A,"",IRIARTE GRAL & VELEZ SARSFIELD,2014/07/29,OPERATIVO DE PREVENCION,OPERATIVO FRIO,0,0,IRIARTE Y VELEZ SARSFIELD,IRIARTE GRAL & VELEZ SARSFIELD,BARRACAS,-58.389,-34.6512
M,100,A,"",DIRECTORIO & LACARRA,2014/07/29,OPERATIVO DE PREVENCION,OPERATIVO FRIO,0,0,DIRECTORIO Y LACARRA,DIRECTORIO & LACARRA,PARQUE AVELLANEDA,-58.4799,-34.6413
M,75,A,L,406 ALMAFUERTE AVE,2014/07/29,OTROS,COLABORACION EN EL TRASLADO DE UNA PERSONA OBESA,0,0,HOSPITAL PENNA,406 ALMAFUERTE,PARQUE PATRICIOS,-58.4131,-34.6429
U,0,A,"",ZONAS VARIAS,2014/07/29,OTROS,SE RECORREN VARIAS ZONAS EN FORMA PREVENTIVA Y SE PASA PANORAMA,0,0,ZONAS VARIAS,ZONAS VARIAS,ZONAS VARIAS,,
M,100,A,"",SAN JUAN & IRIGOYEN BERNARDO DE,2014/07/29,DERRAME,MANCHA DE COMBUSTIBLE,0,0,SAN JUAN E IRIGOYEN,SAN JUAN & IRIGOYEN BERNARDO DE,CONSTITUCION,-58.38,-34.6221
M,100,A,"",RIVADAVIA & PASCO,2014/07/29,ACCIDENTE DE TRANSITO,NO SE DETECTA ANOMALIA ALGUNA,0,0,RIVADAVIA Y PASCO,RIVADAVIA & PASCO,BALVANERA,-58.3976,-34.6096
T,88,A,"",CHORROARIN & COMBATIENTES DE MALVINAS,2014/07/29,INCENDIO,SUCESO CANCELADO POR EL CUCC,0,0,CHORROARIN Y COMBATIENTE DE MALVINAS,CHORROARIN & COMBATIENTE DE MALVINAS,VILLA ORTUZAR,-58.4709,-34.5874
M,100,A,L,4700 PIEDRA BUENA,2014/07/29,OTROS,VERIFICACION POR MANCHA DE MATERIAL REFRIGERANTE PROVENIENTE DE UN GRUPO ELECTROGENO DE GRAN PORTE,0,0,PIEDRA BUENA 4700,4700 PIEDRA BUENA,VILLA LUGANO,-58.4777,-34.6857
M,100,A,R,1325 ALVEAR MARCELO T DE,2014/07/29,OTROS,NO SE DETECTA ANOMALIA ALGUNA,0,0,M T DE ALVEAR 1325,1325 ALVEAR MARCELO T DE,RECOLETA,-58.3861,-34.5969
M,100,A,R,1531 RIO CUARTO,2014/07/29,OTROS,VERIFICACION POR RAJADURAS,0,0,RIO CUARTO 1531,1531 RIO CUARTO,BARRACAS,-58.3708,-34.6484
M,100,A,R,1241 MITRE BARTOLOME,2014/07/29,OTROS,VERIFICACION POR DESPRENDIMIENTO DE MATERIAL DE DOS COLUMNAS DE MARMOL,0,0,BARTOLOME MITRE 1241/45,1241 MITRE BARTOLOME,BALVANERA,-58.3841,-34.6074
M,100,A,L,4544 FREIRE RAMON CAP GRAL,2014/07/29,EMANACIONES,NO SE DETECTA ANOMALIA ALGUNA,0,0,RAMON FREIRE 4544,4544 FREIRE RAMON CAP GRAL,SAAVEDRA,-58.4818,-34.5458
M,100,A,L,1252 CORRIENTES,2014/07/29,OTROS,VERIFICACION OCULAR DE UNA ESTRUCTURA REFACCIONADA,0,0,CORRIENTES 1252,1252 CORRIENTES,SAN NICOLAS,-58.3844,-34.6039
M,100,A,L,2148 BALBASTRO,2014/07/29,OTROS,PERSONAL DE ARBOLADO INFORMAN QUE EL ARBOL SE ENCONTRABA EN BUEN ESTADO,0,0,BALBASTRO 2148,2148 BALBASTRO,FLORES,-58.4466,-34.6418
M,100,M,"",CASTAÃ‘ARES & HORTIGUERA,2014/07/29,OTROS,CAIDA DE CABLES DE TELECENTRO,0,0,CASTAÃ‘ARES Y HORTIGUERA,CASTAÃ‘ARES & HORTIGUERA,PARQUE CHACABUCO,-58.4405,-34.6397
M,85,A,"",ASAMBLEA AVE & CURAPALIGUE,2014/07/30,OPERATIVO DE PREVENCION,OPERATIVO FRIO,0,0,ASAMBLEA Y CURAPALIGUE,ASAMBLEA & CURAPALIGUE,PARQUE CHACABUCO,-58.4459,-34.6367
M,100,A,"",IRIARTE GRAL & VELEZ SARSFIELD,2014/07/30,OPERATIVO DE PREVENCION,OPERATIVO FRIO,0,0,IRIARTE Y VELEZ SARSFIELD,IRIARTE GRAL & VELEZ SARSFIELD,BARRACAS,-58.389,-34.6512
M,100,A,"",DIRECTORIO & LACARRA,2014/07/30,OPERATIVO DE PREVENCION,OPERATIVO FRIO,0,0,DIRECTORIO Y LACARRA,DIRECTORIO & LACARRA,PARQUE AVELLANEDA,-58.4799,-34.6413
M,98,M,"",FALCON RAMON LCNEL & SQ JOSE LEON,2014/07/30,INCENDIO,FOCO IGNEO EN CAMPANA DE UNA COCINA EN LOCAL DE COMIDAS.ARRIBADOS AL LUGAR EL INCENDIO YA HABIA SIDO EXTINGUIDO,0,0,RAMON L FALCON Y SUAREZ,FALCON RAMON L CNEL & SUAREZ,LINIERS,-58.5276,-34.6404
M,100,A,R,1693 15 DE NOVIEMBRE DE 1889,2014/07/30,OTROS,INSTALACION DE GRUPO ELECTROGENO PARA LA RECARGA DE TANQUE DE AGUA POR CORTE DE LUZ,0,0,15 DE NOVIEMBRE 1693,1693 15 DE NOVIEMBRE DE 1889,SAN CRISTOBAL,-58.3889,-34.6314
M,100,A,"",ESTADOS UNIDOS & JUJUY,2014/07/30,DERRAME,ACEITE,0,0,ESTADOS UNIDOS Y JUJUY,ESTADOS UNIDOS & JUJUY,SAN CRISTOBAL,-58.4032,-34.6198
M,100,A,L,988 ESMERALDA,2014/07/30,ESCAPE DE GAS,NO SE DETECTA ANOMALIA ALGUNA,0,0,ESMERALDA 988,988 ESMERALDA,SAN NICOLAS,-58.3785,-34.5966
M,100,A,L,950 PILAR,2014/07/30,OTROS,TRASLADO DE OBITO,0,0,HOSPITAL SANTOJANNI,950 PILAR,MATADEROS,-58.5158,-34.6493
M,100,A,L,8832 RIVADAVIA,2014/07/30,OTROS,INSTALACION DE GRUPO ELECTROGENO PARA LA RECARGA DE TANQUE DE AGUA POR CORTE DE LUZ,0,0,RIVADAVIA 8832,8832 RIVADAVIA,FLORESTA,-58.4882,-34.6354
M,85,A,"",ASAMBLEA AVE & CURAPALIGUE,2014/07/31,OPERATIVO DE PREVENCION,OPERATIVO FRIO,0,0,ASAMBLEA Y CURAPALIGUE,ASAMBLEA & CURAPALIGUE,PARQUE CHACABUCO,-58.4459,-34.6367
M,100,A,"",IRIARTE GRAL & VELEZ SARSFIELD,2014/07/31,OPERATIVO DE PREVENCION,OPERATIVO FRIO,0,0,IRIARTE Y VELEZ SARSFIELD,IRIARTE GRAL & VELEZ SARSFIELD,BARRACAS,-58.389,-34.6512
M,100,A,"",DIRECTORIO & LACARRA,2014/07/31,OPERATIVO DE PREVENCION,OPERATIVO FRIO,0,0,DIRECTORIO Y LACARRA,DIRECTORIO & LACARRA,PARQUE AVELLANEDA,-58.4799,-34.6413
M,100,A,R,1693 15 DE NOVIEMBRE DE 1889,2014/07/31,OTROS,INSTALACION DE GRUPO ELECTROGENO PARA LA RECARGA DE TANQUE DE AGUA POR CORTE DE LUZ,0,0,15 DE NOVIEMBRE 1693,1693 15 DE NOVIEMBRE DE 1889,CONSTITUCION,-58.3889,-34.6314
M,100,A,"",JUJUY & VENEZUELA,2014/07/31,DERRAME,MANCHA DE ACEITE,0,0,JUJUY Y VENEZUELA,JUJUY & VENEZUELA,SAN CRISTOBAL,-58.4046,-34.6158
M,100,M,L,3490 HERRERA LUIS A DE,2014/07/31,INCENDIO,FOCO IGNEO EN INTERIOR DE VIVIENDA SOFOCADO POR BOMBEROS.SE COLABORO EN LA CARGA DE EQUIPOS RESPIRATORIOS,0,0,HERRERA 3490,3490 HERRERA,MATADEROS,-58.4889,-34.6725
M,100,A,R,2575 MEXICO,2014/07/31,ARBOLES CAIDOS,RAMA A GRAN ALTURA APOYADA SOBRE UNOS CABLES DE VIDEO,0,0,MEXICO 2575,2575 MEXICO,BALVANERA,-58.4022,-34.6166
M,100,A,R,503 TRONADOR,2014/07/31,ESCAPE DE GAS,EN CAÃ‘O DE BAJA PRESION,0,0,TRONADOR 503,503 TRONADOR,VILLA ORTUZAR,-58.4682,-34.5861
M,100,A,R,3493 UGARTE MANUEL,2014/07/31,ESCAPE DE GAS,METROGOGAS REALIZO MEDICIONES ARROJANDO PEQUEÃ‘A FUGA PERO SIN RIESGOS PARA TERCEROS,0,0,MANUEL UGARTE 3493,3493 UGARTE MANUEL,BELGRANO,-58.473,-34.5619
M,100,A,L,1118 GAMARRA,2014/07/31,OTROS,TRASLADO DE OBITO,0,0,GAMARRA 1118,1118 GAMARRA,PARQUE CHAS,-58.4742,-34.586
M,100,A,L,4276 DIAZ VELEZ,2014/07/31,OTROS,INSTALACION DE GRUPO ELECTROGENO PARA LA RECARGA DE TANQUE DE AGUA POR CORTE DE LUZ,0,0,DIAZ VELEZ 4276,4276 DIAZ VELEZ,BALVANERA,-58.4274,-34.6087
M,100,A,R,121 CARRASCO,2014/07/31,ESCAPE DE GAS,FUGAS INTERNAS EN GIMNASIO,0,0,CARRASCO 121,121 CARRASCO,FLORESTA,-58.4886,-34.6343
M,100,A,L,828 PERDRIEL,2014/07/31,EMANACIONES,NO SE DETECTA ANOMALIA ALGUNA,0,0,PERDRIEL 828,828 PERDRIEL,BARRACAS,-58.3868,-34.6434
M,100,A,L,3816 DELLEPIANE LUIS TTE GRAL,2014/07/31,RIESGO ELECTRICO,COLUMNA DE ALUMBRADO PUBLICO DESPLAZADA DE SU BASE Y A SU VEZ CONTENIA UNA CAJA DE LUZ CON TENSION,0,0,AU DELLEPIANE 3816,3816 DELLEPIANE LUIS TTE GRAL,PARQUE AVELLANEDA,-58.4677,-34.6535
M,85,A,"",ASAMBLEA AVE & CURAPALIGUE,2014/08/01,OP DE PREVENCION,OPERATIVO FRIO,287,149,ASAMBLEA Y CURAPALIGUE,ASAMBLEA & CURAPALIGUE,PARQUE CHACABUCO,-58.4459,-34.6367
M,100,A,"",IRIARTE GRAL & VELEZ SARSFIELD,2014/08/01,OP DE PREVENCION,OPERATIVO FRIO,0,0,IRIARTE Y VELEZ SARSFIELD,IRIARTE GRAL & VELEZ SARSFIELD,BARRACAS,-58.389,-34.6512
M,100,A,"",DIRECTORIO & LACARRA,2014/08/01,OP DE PREVENCION,OPERATIVO FRIO,0,0,DIRECTORIO Y LACARRA,DIRECTORIO & LACARRA,PARQUE AVELLANEDA,-58.4799,-34.6413
M,85,A,"",INDEPENDENCIA AVE & SARANDI,2014/08/01,OTROS,CABLES DE TELEFONO EN LA VEREDA,0,0,INDEPENDENCIA Y SARANDI,INDEPENDENCIA & SARANDI,BALVANERA,-58.3945,-34.6183
M,100,M,R,3575 CERVIÃ‘O,2014/08/01,EMANACIONES,SE TRATO DE UNA OBRA EN CONSTRUCCION.SE RECORRIO LA ZONA Y NO SE DETECTO ANOMALIA ALGUNA,0,0,CERVIÃ‘O 3575,3575 CERVIÃ‘O,PALERMO,-58.4094,-34.58
T,100,A,"",LIMA & GARAY JUAN DE,2014/08/01,DERRAME,LIQUIDO HIDRAULICO,0,0,LIMA OESTE Y JUAN DE GARAY,LIMA & GARAY JUAN DE,CONSTITUCION,-58.3822,-34.6269
M,100,A,R,1693 15 DE NOVIEMBRE DE 1889,2014/08/01,OTROS,INSTALACION DE GRUPO ELECTROGENO PARA LA RECARGA DE TANQUE DE AGUA POR CORTE DE LUZ,0,0,15 DE NOVIEMBRE 1693,1693 15 DE NOVIEMBRE DE 1889,SAN CRISTOBAL,-58.3889,-34.6314
M,73,A,"",BALBIN RICARDO DRIVE AVE & LARRALDE CRISOLOGO,2014/08/01,ESCAPE DE GAS,"",0,0,BALBIN Y LARRALDE,BALBIN RICARDO DR & LARRALDE CRISOLOGO,SAAVEDRA,-58.481,-34.556
M,100,A,"",SAN JUAN & SAN JOSE,2014/08/01,OTROS,TRASLADO DE OBITO,0,0,SAN JUAN Y SAN JOSE,SAN JUAN & SAN JOSE,BALVANERA,-58.3858,-34.6224
M,100,M,"",RAMOS MEJIA JOSE MARIA DR & DEL LIBERTADOR,2014/08/01,RIESGO ELECTRICO,MEDIDOR DE LUZ CAIDO PERTENECIENTE A UN PUESTO DE DIARIO,0,0,RAMOS MEJIA Y ZUVIRIA,RAMOS MEJIA JOSE MARIA DR & ZUVIRIA,RETIRO,-58.3754,-34.5927
M,100,A,L,2572 LA CONSTANCIA,2014/08/01,OTROS,REPTIL CAPTURADO POR EL DENUNCIANTE Y ENTREGADO A UNA VETERINARIA,0,0,LA CONSTANCIA 2572,2572 LA CONSTANCIA,PARQUE CHAS,-58.4319,-34.648
M,100,A,L,2036 BARCO CENTENERA DEL,2014/08/01,ESCAPE DE GAS,NOS INFORMAN QUE PERSONAL DE METROGAS REALIZO AJUSTE EN LOS MEDIDORES,0,0,DEL BARCO CENTENERA 2036,2036 BARCO CENTENERA DEL,FLORES,-58.4324,-34.6419
M,85,A,"",ASAMBLEA AVE & CURAPALIGUE,2014/08/02,OP DE PREVENCION,OPERATIVO FRIO,0,0,ASAMBLEA Y CURAPALIGUE,ASAMBLEA & CURAPALIGUE,PARQUE CHACABUCO,-58.4459,-34.6367
M,100,A,"",IRIARTE GRAL & VELEZ SARSFIELD,2014/08/02,OP DE PREVENCION,OPERATIVO FRIO,0,0,IRIARTE Y VELEZ SARSFIELD,IRIARTE GRAL & VELEZ SARSFIELD,BARRACAS,-58.389,-34.6512
M,100,A,"",DIRECTORIO & LACARRA,2014/08/02,OP DE PREVENCION,OPERATIVO FRIO,0,0,DIRECTORIO Y LACARRA,DIRECTORIO & LACARRA,PARQUE AVELLANEDA,-58.4799,-34.6413
M,100,A,R,3635 RIVERA INDARTE,2014/08/02,ESCAPE DE GAS,COMO CONSECUENCIA DE UN INTENTO DE ROBO DE MEDIDOR,0,0,RIVERA INDARTE 3635,3635 RIVERA INDARTE,BELGRANO,-58.4287,-34.6622
M,100,A,R,2295 CASTRO,2014/08/02,OTROS,DESTAPE DE SUMIDERO OBSTRUIDO POR RAMAS PROCEDENTE DE UNA PODA,0,0,CASTRO 2295,2295 CASTRO,PARQUE PATRICIOS,-58.4187,-34.6392
M,100,A,"",LA PAMPA & BURELA,2014/08/02,RECORRIDO POR LLUVIAS,DEBIDO A UN ALERTA METEOROLOGICO EMITIDO POR EL SERVICIO METEOROLOGICO NACIONAL,0,0,LA PAMPA Y BURELA,LA PAMPA & BURELA,BELGRANO,-58.487,-34.5838
M,85,A,"",CABILDO AVE & BLANCO ENCALADA,2014/08/02,RECORRIDO POR LLUVIAS,DEBIDO A UN ALERTA METEOROLOGICO EMITIDO POR EL SERVICIO METEOROLOGICO NACIONAL,0,0,CABILDO Y BLANCO ENCALADA,CABILDO & BLANCO ENCALADA,BELGRANO,-58.4591,-34.5592
M,73,A,"",BALBIN RICARDO DRIVE AVE & TRIUNVIRATO,2014/08/02,RECORRIDO POR LLUVIAS,DEBIDO A UN ALERTA METEOROLOGICO EMITIDO POR EL SERVICIO METEOROLOGICO NACIONAL,0,0,BALBIN Y TRIUNVIRATO,BALBIN RICARDO DR & TRIUNVIRATO,VILLA URQUIZA,-58.496,-34.5557
M,100,A,"",DE LA ROSA JOSE I DR & LEGUIZAMON MARTINIANO,2014/08/02,INCENDIO,EN TENDIDO ELECTRICO,0,0,DE LA ROSA Y MARTINIANO LEGUIZAMON,DE LA ROSA JOSE I DR & LEGUIZAMON MARTINIANO,VILLA LUGANO,-58.4907,-34.6669
M,100,A,L,3202 MERCEDES,2014/08/02,ESCAPE DE GAS,EN LOCAL DE COMIDAS,0,0,MERCEDES 3202,3202 MERCEDES,VILLA DEL PARQUE,-58.5078,-34.6059
M,100,M,L,150 ALEM LEANDRO N AVE,2014/08/02,DERRAME,NO SE REALIZO EL BARRIDO DE GASOIL DEBIDO A QUE POLICIA CONSIDERO QUE LO DEBIA REALIZAR BOMBEROS,0,0,L N ALEM 150,150 ALEM LEANDRO N,SAN NICOLAS,-58.3701,-34.606
M,100,A,R,237 COMBATE DE LOS POZOS,2014/08/02,ESCAPE DE GAS,EN VEHICULO ESTACIONADO EN VIA PUBLICA,0,0,COMBATE DE LOS POZOS 237,237 COMBATE DE LOS POZOS,SAN CRISTOBAL,-58.3934,-34.6121
M,85,A,"",ASAMBLEA AVE & CURAPALIGUE,2014/08/03,OP DE PREVENCION,OPERATIVO FRIO,0,0,ASAMBLEA Y CURAPALIGUE,ASAMBLEA & CURAPALIGUE,PARQUE CHACABUCO,-58.4459,-34.6367
M,100,A,"",IRIARTE GRAL & VELEZ SARSFIELD,2014/08/03,OP DE PREVENCION,OPERATIVO FRIO,0,0,IRIARTE Y VELEZ SARSFIELD,IRIARTE GRAL & VELEZ SARSFIELD,BARRACAS,-58.389,-34.6512
M,100,A,"",DIRECTORIO & LACARRA,2014/08/03,OP DE PREVENCION,OPERATIVO FRIO,0,0,DIRECTORIO Y LACARRA,DIRECTORIO & LACARRA,PARQUE AVELLANEDA,-58.4799,-34.6413
M,100,A,R,593 CUZCO,2014/08/03,OTROS,SE RETIRA GRUPO ELECTROGENO Y SE REGRESA A BASE,0,0,CUZCO 593,593 CUZCO,LINIERS,-58.5284,-34.6325
M,100,A,"",LA PAMPA & BURELA,2014/08/03,RECORRIDO POR LLUVIAS,DEBIDO A UN ALERTA METEOROLOGICO EMITIDO POR EL SERVICIO METEOROLOGICO NACIONAL,0,0,LA PAMPA Y BURELA,LA PAMPA & BURELA,PARQUE CHAS,-58.487,-34.5838
M,100,A,R,593 CUZCO,2014/08/03,OTROS,SUMINISTRO DE GRUPO ELECTROGENO PARA PERSONA ELECTRODENDIENTE,0,0,CUZCO 593/95,593 CUZCO,VERSALLES,-58.5284,-34.6325
M,85,A,"",ACOYTE AVE & RIVADAVIA,2014/08/03,OTROS,PERSONAS ATRAPADAS EN SUBTE A,0,0,ACOYTE Y RIVADAVIA,ACOYTE & RIVADAVIA,CABALLITO,-58.4365,-34.6183
M,100,A,L,2334 ESTADOS UNIDOS,2014/08/03,EMANACIONES,OLOR RARO (EXCREMENTO DE ANIMAL) EN EL INTERIOR DE UN DEPARTAMENTO,0,0,ESTADOS UNIDOS 2334,2334 ESTADOS UNIDOS,SAN CRISTOBAL,-58.3992,-34.6197
M,100,M,"",CERVIÃ‘O & BULNES,2014/08/03,OTROS,TRASLADO DE OBITO,0,0,CERVIÃ‘O Y BULNES,CERVIÃ‘O & BULNES,PALERMO,-58.4062,-34.5812
M,85,A,"",ASAMBLEA AVE & CURAPALIGUE,2014/08/04,OP DE PREVENCION,OPERATIVO FRIO,0,0,ASAMBLEA Y CURAPALIGUE,ASAMBLEA & CURAPALIGUE,PARQUE CHACABUCO,-58.4459,-34.6367
M,100,A,"",IRIARTE GRAL & VELEZ SARSFIELD,2014/08/04,OP DE PREVENCION,OPERATIVO FRIO,0,0,IRIARTE Y VELEZ SARSFIELD,IRIARTE GRAL & VELEZ SARSFIELD,BARRACAS,-58.389,-34.6512
M,100,A,"",DIRECTORIO & LACARRA,2014/08/04,OP DE PREVENCION,OPERATIVO FRIO,0,0,DIRECTORIO Y LACARRA,DIRECTORIO & LACARRA,PARQUE AVELLANEDA,-58.4799,-34.6413
M,100,A,L,2580 SEGUI F J ALTE,2014/08/04,OP DE PREVENCION,SIMULACRO POR INCENDIO EN ESCUELA.PANORAMA NORMAL,0,0,ALTE F J SEGUI 2580,2580 SEGUI F J ALTE,PATERNAL,-58.4609,-34.5969
M,100,A,R,4431 RODO JOSE E,2014/08/04,OP DE PREVENCION,SIMULACRO POR INCENDIO EN ESCUELA.PANORAMA NORMAL,0,0,RODO 4431,4431 RODO JOSE E,VILLA GRAL MITRE,-58.4868,-34.6439
M,100,A,R,4431 RODO JOSE E,2014/08/04,OP DE PREVENCION,SIMULACRO POR INCENDIO EN ESCUELA.PANORAMA NORMAL,0,0,RODO 4431,4431 RODO JOSE E,VILLA GRAL MITRE,-58.4868,-34.6439
M,100,A,R,187 BOLIVAR,2014/08/04,INCENDIO,EN LOCAL DE COMIDAS SOFOCADO POR BOMBEROS,0,0,BOLIVAR 187,187 BOLIVAR,SAN NICOLAS,-58.3735,-34.61
M,100,A,L,3030 SAN LUIS,2014/08/04,OTROS,ROTURA DE UN CAÃ‘O MAESTRO DE AGUA PRODUCTO DE UNA RETROEXCAVADORA,0,0,SAN LUIS 3030,3030 SAN LUIS,RECOLETA,-58.4077,-34.5996
T,100,A,"",GAONA & BOYACA,2014/08/04,OTROS,VERIFICACION DE UN CIELO RASO DE UN ALERO EN EL CUAL HUBO DESPRENDIMIENTO DE REVOQUE,0,0,GAONA Y BOYACA,GAONA & BOYACA,FLORES,-58.4645,-34.6158
M,100,A,L,926 AYACUCHO,2014/08/04,OTROS,VERIFICACION DE RAJADURAS EN PARED DE UN DEPTO LINDANTE A UNA OBRA EN CONSTRUCCION,0,0,AYACUCHO 926,926 AYACUCHO,RECOLETA,-58.396,-34.5983
M,100,A,R,5151 NOGOYA,2014/08/04,ESCAPE DE GAS,CORTE DE SUMINISTRO COMO CONSECUENCIA DE UNA FUGA DE GAS,0,0,NOGOYA 5151,5151 NOGOYA,VERSALLES,-58.5159,-34.6178
M,85,A,"",ASAMBLEA AVE & CURAPALIGUE,2014/08/05,OP DE PREVENCION,OPERATIVO FRIO,0,0,ASAMBLEA Y CURAPALIGUE,ASAMBLEA & CURAPALIGUE,PARQUE CHACABUCO,-58.4459,-34.6367
M,100,A,"",IRIARTE GRAL & VELEZ SARSFIELD,2014/08/05,OP DE PREVENCION,OPERATIVO FRIO,0,0,IRIARTE Y VELEZ SARSFIELD,IRIARTE GRAL & VELEZ SARSFIELD,BARRACAS,-58.389,-34.6512
M,100,A,"",DIRECTORIO & LACARRA,2014/08/05,OP DE PREVENCION,OPERATIVO FRIO,0,0,DIRECTORIO Y LACARRA,DIRECTORIO & LACARRA,PARQUE AVELLANEDA,-58.4799,-34.6413
M,100,A,R,599 MEDRANO,2014/08/05,ESCAPE DE GAS,SE SOLICITA CUADRILLA DE METROGAS PARA EL VENTEO DE UN CAÃ‘O EN VEREDA,0,0,MEDRANO 599,599 MEDRANO,ALMAGRO,-58.4209,-34.6034
M,100,A,R,3125 SCALABRINI ORTIZ RAUL,2014/08/05,ESCAPE DE GAS,EN zANJA.METROGAS SE ENCUENTRA REALIZANDO TAREAS DE VENTEO,0,0,SCALABRINI ORTIZ RAUL 3125,3125 SCALABRINI ORTIZ RAUL,VILLA CRESPO,-58.4102,-34.5806
M,100,A,R,3035 LACARRA,2014/08/05,INCENDIO,PRINCIPIO DE INCENDIO EN INTERIOR DE BAÃ‘O SOFOCADO POR BOMBEROS,0,0,LACARRA 3035,3035 LACARRA,VILLA SOLDATI,-58.4528,-34.6629
M,100,A,L,1084 JUJUY,2014/08/05,ARBOLES CAIDOS,TROZADO DE RAMA DE MEDIANO PORTE Y SE DEJA PARA SU RECOLECCION,0,0,JUJUY 1084,1084 JUJUY,SAN CRISTOBAL,-58.4025,-34.6221
M,100,A,"",CORRIENTES & DARWIN,2014/08/05,INCENDIO,EN EL TRASLADO HACIA EL LUGAR EL CUCC DEJA SIN EFECTO DICHO SUCESO.SOFOCADO POR BOMBEROS,0,0,CORRIENTES Y DARWIN,CORRIENTES & DARWIN,VILLA CRESPO,-58.4451,-34.594
M,100,A,R,1971 CHILE,2014/08/05,OTROS,DESPRENDIMIENTO DE UN TROZO DE MADERA Y CHAPAS DEL TECHO DE UNA OBRA EN CONSTRUCCION,0,0,CHILE 1971,1971 CHILE,BALVANERA,-58.3941,-34.617
M,100,M,R,1049 SAENZ PEÃ‘A LUIS PRES,2014/08/05,OTROS,FALTANTE DE TAPA DE SUMIDERO,0,0,SAENZ PEÃ‘A 1049,1049 SAENZ PEÃ‘A,BALVANERA,-58.3873,-34.6206
M,100,A,"",LOPEZ VICENTE & JUNIN,2014/08/05,OTROS,POSTES CON PELIGRO DE CAIDA,0,0,VICENTE LOPEZ Y JUNIN,LOPEZ VICENTE & JUNIN,RECOLETA,-58.393,-34.5892
T,85,A,"",ALVAREZ THOMAS AVE & ELCANO,2014/08/05,RESIDUOS PATOLOGICOS,RESIDUOS PATOLOGICOS EN UN CONTENEDOR DE LA VIA PUBLICA,0,0,ALVAREZ THOMAS Y ELCANO,ALVAREZ THOMAS & ELCANO,VILLA URQUIZA,-58.4605,-34.5783
M,100,A,R,2481 AZURDUY JUANA,2014/08/05,DERRUMBE,DESPRENDIMIENTO DE MAMPOSTERIA Y ESCOMBROS,0,0,JUANA AZURDUY 2481/89,2481 AZURDUY JUANA,BELGRANO,-58.4676,-34.5513
M,85,A,"",ASAMBLEA AVE & CURAPALIGUE,2014/08/06,OP DE PREVENCION,OPERATIVO FRIO,0,0,ASAMBLEA Y CURAPALIGUE,ASAMBLEA & CURAPALIGUE,PARQUE CHACABUCO,-58.4459,-34.6367
M,100,A,"",IRIARTE GRAL & VELEZ SARSFIELD,2014/08/06,OP DE PREVENCION,OPERATIVO FRIO,0,0,IRIARTE Y VELEZ SARSFIELD,IRIARTE GRAL & VELEZ SARSFIELD,BARRACAS,-58.389,-34.6512
M,100,A,"",DIRECTORIO & LACARRA,2014/08/06,OP DE PREVENCION,OPERATIVO FRIO,0,0,DIRECTORIO Y LACARRA,DIRECTORIO & LACARRA,PARQUE AVELLANEDA,-58.4799,-34.6413
M,100,A,L,1104 SEGUROLA,2014/08/06,OP DE PREVENCION,SIMULACRO POR INCENDIO EN ESCUELA.PANORAMA NORMAL,0,0,SEGUROLA 1104,1104 SEGUROLA,FLORESTA,-58.4929,-34.6256
M,100,A,R,3855 LA PAMPA,2014/08/06,OP DE PREVENCION,SIMULACRO POR INCENDIO EN ESCUELA.PANORAMA NORMAL,0,0,LA PAMPA 3855,3855 LA PAMPA,FLORESTA,-58.4687,-34.5732
M,100,A,R,3855 LA PAMPA,2014/08/06,OP DE PREVENCION,SIMULACRO POR INCENDIO EN ESCUELA.PANORAMA NORMAL,0,0,LA PAMPA 3855,3855 LA PAMPA,FLORESTA,-58.4687,-34.5732
M,75,A,L,1386 ALVAREZ THOMAS AVE,2014/08/06,ACCIDENTE DE TRANSITO,COLISION ENTRE 4 VEHICULOS,0,0,ALVAREZ THOMAS 1386,1386 ALVAREZ THOMAS,VILLA ORTUZAR,-58.4615,-34.5783
M,100,A,L,1750 BOCAYUVA QUINTINO,2014/08/06,ARBOLES CAIDOS,TROZADO DE RAMA Y SE DEJA PARA SU RECOLECCION,0,0,QUINTINO BOCAYUVA 1750,1750 BOCAYUVA QUINTINO,BOEDO,-58.4205,-34.6339
U,0,A,"",ZONAS VARIAS,2014/08/04,OTROS,SE RECORREN VARIAS ZONAS EN FORMA PREVENTIVA Y SE PASA PANORAMA,0,0,ZONAS VARIAS,ZONAS VARIAS,ZONAS VARIAS,,
U,0,A,"",ZONAS VARIAS,2014/08/06,OTROS,SE RECORREN VARIAS ZONAS EN FORMA PREVENTIVA Y SE PASA PANORAMA,0,0,ZONAS VARIAS,ZONAS VARIAS,ZONAS VARIAS,,
M,100,A,L,3800 CALVO CARLOS,2014/08/06,ESCAPE DE GAS,MEDICIONES CON RDO NEGATIVO,0,0,CARLOS CALVO 3800,3800 CALVO CARLOS,BOEDO,-58.419,-34.6246
M,100,A,L,2250 DARACT,2014/08/06,ESCAPE DE GAS,PERDIDA DE GAS EN MEDIDOR,0,0,DARACT 2250,2250 DARACT,PARQUE PATRICIOS,-58.4305,-34.6445
